measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Colombia,Male,Under 5,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Colombia,Female,Under 5,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Colombia,Both,Under 5,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Colombia,Male,Early Neonatal,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Colombia,Female,Early Neonatal,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Colombia,Both,Early Neonatal,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Colombia,Male,Late Neonatal,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Colombia,Female,Late Neonatal,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Colombia,Both,Late Neonatal,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Colombia,Male,Post Neonatal,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Colombia,Female,Post Neonatal,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Colombia,Both,Post Neonatal,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Colombia,Male,1 to 4,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Colombia,Female,1 to 4,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Colombia,Both,1 to 4,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Colombia,Male,5 to 9,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Colombia,Female,5 to 9,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Colombia,Both,5 to 9,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Colombia,Male,10 to 14,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Colombia,Female,10 to 14,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Colombia,Both,10 to 14,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Colombia,Male,15 to 19,Hypertensive heart disease,Number,2019,1.8174299407589647,3.674220545032489,0.6872185804057549
Prevalence,Colombia,Female,15 to 19,Hypertensive heart disease,Number,2019,1.8042426693464202,3.715397470348953,0.6572029324504448
Prevalence,Colombia,Both,15 to 19,Hypertensive heart disease,Number,2019,3.6216726101053847,7.150610944293657,1.4187431115718423
Prevalence,Colombia,Male,20 to 24,Hypertensive heart disease,Number,2019,18.99645829609804,34.42049270984822,8.500525436655394
Prevalence,Colombia,Female,20 to 24,Hypertensive heart disease,Number,2019,20.80132516457737,37.756018310493886,8.763893941997367
Prevalence,Colombia,Both,20 to 24,Hypertensive heart disease,Number,2019,39.79778346067542,71.99859760228219,17.78477378667328
Prevalence,Colombia,Male,25 to 29,Hypertensive heart disease,Number,2019,61.28559080250139,119.11316924294941,25.38755823315243
Prevalence,Colombia,Female,25 to 29,Hypertensive heart disease,Number,2019,71.27456938376562,138.1334955448423,28.23103062778891
Prevalence,Colombia,Both,25 to 29,Hypertensive heart disease,Number,2019,132.56016018626698,251.90066868404665,55.23567025963905
Prevalence,Colombia,Male,30 to 34,Hypertensive heart disease,Number,2019,68.21805719153633,151.89783229422562,7.76579219577232
Prevalence,Colombia,Female,30 to 34,Hypertensive heart disease,Number,2019,117.92132413145696,230.77457395029072,41.016931892282805
Prevalence,Colombia,Both,30 to 34,Hypertensive heart disease,Number,2019,186.13938132299327,373.7243940745559,53.02800335130417
Prevalence,Colombia,Male,35 to 39,Hypertensive heart disease,Number,2019,148.01542460107336,316.29817213494874,39.703823361951024
Prevalence,Colombia,Female,35 to 39,Hypertensive heart disease,Number,2019,236.12000264006997,458.7260084750522,91.7375713389451
Prevalence,Colombia,Both,35 to 39,Hypertensive heart disease,Number,2019,384.1354272411433,766.5470214837364,130.92596639347835
Prevalence,Colombia,Male,40 to 44,Hypertensive heart disease,Number,2019,334.8364059849089,647.0557679218429,143.697292275147
Prevalence,Colombia,Female,40 to 44,Hypertensive heart disease,Number,2019,473.85155895917245,884.0638226762743,214.4907256881299
Prevalence,Colombia,Both,40 to 44,Hypertensive heart disease,Number,2019,808.6879649440813,1523.7234874563442,362.49542959092616
Prevalence,Colombia,Male,45 to 49,Hypertensive heart disease,Number,2019,830.5108513010229,1452.8888011868207,430.77208528593025
Prevalence,Colombia,Female,45 to 49,Hypertensive heart disease,Number,2019,1099.347178763771,1791.1287371764595,608.6728647563696
Prevalence,Colombia,Both,45 to 49,Hypertensive heart disease,Number,2019,1929.8580300647939,3200.2863269501204,1067.7642775110476
Prevalence,Colombia,Male,50 to 54,Hypertensive heart disease,Number,2019,1418.8939723334024,2557.5329368588455,724.3753391890476
Prevalence,Colombia,Female,50 to 54,Hypertensive heart disease,Number,2019,1848.2560026879264,3180.66442154487,1013.5089280168834
Prevalence,Colombia,Both,50 to 54,Hypertensive heart disease,Number,2019,3267.149975021329,5693.653476919476,1783.0846059048497
Prevalence,Colombia,Male,55 to 59,Hypertensive heart disease,Number,2019,1568.5290569563324,2949.9804986197837,748.5004946896582
Prevalence,Colombia,Female,55 to 59,Hypertensive heart disease,Number,2019,2051.5644848146735,3741.769024819105,1010.5500192987029
Prevalence,Colombia,Both,55 to 59,Hypertensive heart disease,Number,2019,3620.093541771006,6589.48049095224,1769.8509520375505
Prevalence,Colombia,Male,60 to 64,Hypertensive heart disease,Number,2019,2497.526411549938,4259.342589096889,1345.2796306804528
Prevalence,Colombia,Female,60 to 64,Hypertensive heart disease,Number,2019,2819.795118017522,4817.222419070277,1476.1436009549643
Prevalence,Colombia,Both,60 to 64,Hypertensive heart disease,Number,2019,5317.32152956746,8917.141344177668,2877.370269597055
Prevalence,Colombia,Male,65 to 69,Hypertensive heart disease,Number,2019,5854.017063538747,9578.438376143095,3306.0928172454032
Prevalence,Colombia,Female,65 to 69,Hypertensive heart disease,Number,2019,5353.0439849021395,8755.663124860304,3121.808600859111
Prevalence,Colombia,Both,65 to 69,Hypertensive heart disease,Number,2019,11207.061048440886,18230.9327554028,6504.401009605901
Prevalence,Colombia,Male,70 to 74,Hypertensive heart disease,Number,2019,8178.085957710227,13292.593169277108,4689.73019544654
Prevalence,Colombia,Female,70 to 74,Hypertensive heart disease,Number,2019,6973.529603859198,11366.186651529737,4076.6457082681286
Prevalence,Colombia,Both,70 to 74,Hypertensive heart disease,Number,2019,15151.615561569426,24474.549714248227,8911.722323902219
Prevalence,Colombia,Male,75 to 79,Hypertensive heart disease,Number,2019,8239.947045022984,14775.856219681977,4302.781340399461
Prevalence,Colombia,Female,75 to 79,Hypertensive heart disease,Number,2019,7004.327906572064,12327.274216229442,3612.6123550070697
Prevalence,Colombia,Both,75 to 79,Hypertensive heart disease,Number,2019,15244.274951595047,26828.285551070425,7981.732187048964
Prevalence,Colombia,Male,80 plus,Hypertensive heart disease,Number,2019,19026.255438708733,28701.6042783554,12166.964732372264
Prevalence,Colombia,Female,80 plus,Hypertensive heart disease,Number,2019,17413.92804878811,26685.991783270238,11049.574624453198
Prevalence,Colombia,Both,80 plus,Hypertensive heart disease,Number,2019,36440.18348749684,54526.72020313102,23361.760195974523
Prevalence,Colombia,Male,All Ages,Hypertensive heart disease,Number,2019,48246.93516393825,68533.51098120968,34212.07152141682
Prevalence,Colombia,Female,All Ages,Hypertensive heart disease,Number,2019,45485.56535135379,63883.38374741032,32583.939562605727
Prevalence,Colombia,Both,All Ages,Hypertensive heart disease,Number,2019,93732.50051529208,129803.712802476,67132.49908914027
Prevalence,Colombia,Male,5-14 years,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Colombia,Female,5-14 years,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Colombia,Both,5-14 years,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Colombia,Male,15-49 years,Hypertensive heart disease,Number,2019,1463.6802181178998,2439.7527309887855,794.1118780873591
Prevalence,Colombia,Female,15-49 years,Hypertensive heart disease,Number,2019,2021.1202017121598,3212.1251374537374,1162.5686644715959
Prevalence,Colombia,Both,15-49 years,Hypertensive heart disease,Number,2019,3484.8004198300587,5673.291705580776,1962.790177073618
Prevalence,Colombia,Male,50-69 years,Hypertensive heart disease,Number,2019,11338.966504378419,17603.88808428049,6908.659237471961
Prevalence,Colombia,Female,50-69 years,Hypertensive heart disease,Number,2019,12072.659590422261,18221.806762236443,7445.564715407354
Prevalence,Colombia,Both,50-69 years,Hypertensive heart disease,Number,2019,23411.62609480068,35994.57916974267,14377.96699168446
Prevalence,Colombia,Male,70+ years,Hypertensive heart disease,Number,2019,35444.28844144194,52819.326411482645,23236.082112048225
Prevalence,Colombia,Female,70+ years,Hypertensive heart disease,Number,2019,31391.785559219374,46036.15254428284,20392.766199032772
Prevalence,Colombia,Both,70+ years,Hypertensive heart disease,Number,2019,66836.0740006613,97912.54901432263,44196.69248347663
Prevalence,Colombia,Male,<1 year,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Colombia,Female,<1 year,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Colombia,Both,<1 year,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Colombia,Male,80 to 84,Hypertensive heart disease,Number,2019,7682.365554963809,13229.83836785211,4101.2682000114355
Prevalence,Colombia,Female,80 to 84,Hypertensive heart disease,Number,2019,6846.320006647991,11812.732412682806,3568.4343910735806
Prevalence,Colombia,Both,80 to 84,Hypertensive heart disease,Number,2019,14528.6855616118,25030.381900237593,7771.961453558372
Prevalence,Colombia,Male,85 to 89,Hypertensive heart disease,Number,2019,6207.2714839071705,9660.004664079415,3773.4025544214214
Prevalence,Colombia,Female,85 to 89,Hypertensive heart disease,Number,2019,5769.531516536529,9130.142400048002,3387.0947342810173
Prevalence,Colombia,Both,85 to 89,Hypertensive heart disease,Number,2019,11976.803000443699,18567.232987228483,7266.082245988126
Prevalence,Colombia,Male,90 to 94,Hypertensive heart disease,Number,2019,3569.2481465758483,6059.8685674973685,1832.3353179607293
Prevalence,Colombia,Female,90 to 94,Hypertensive heart disease,Number,2019,3377.281505581902,5579.0566215200215,1728.9469592184382
Prevalence,Colombia,Both,90 to 94,Hypertensive heart disease,Number,2019,6946.529652157749,11634.619733291867,3679.8217368458195
Prevalence,Colombia,Male,20 plus,Hypertensive heart disease,Number,2019,48245.117733997504,68531.15703616162,34210.77278850077
Prevalence,Colombia,Female,20 plus,Hypertensive heart disease,Number,2019,45483.76110868445,63882.55821230086,32582.379686595512
Prevalence,Colombia,Both,20 plus,Hypertensive heart disease,Number,2019,93728.87884268194,129801.53049421284,67130.80387296305
Prevalence,Colombia,Male,0 to 14,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Colombia,Female,0 to 14,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Colombia,Both,0 to 14,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Colombia,Male,50 to 74 years,Hypertensive heart disease,Number,2019,19517.052462088646,29035.239120736434,12239.129258890687
Prevalence,Colombia,Female,50 to 74 years,Hypertensive heart disease,Number,2019,19046.18919428146,28582.060433325125,12198.43998897681
Prevalence,Colombia,Both,50 to 74 years,Hypertensive heart disease,Number,2019,38563.241656370104,57416.99135610693,24551.542745800638
Prevalence,Colombia,Male,Neonatal,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Colombia,Female,Neonatal,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Colombia,Both,Neonatal,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Colombia,Male,25 plus,Hypertensive heart disease,Number,2019,48226.1212757014,68509.81086525893,34202.61712843502
Prevalence,Colombia,Female,25 plus,Hypertensive heart disease,Number,2019,45462.95978351987,63875.01287598491,32565.792069446725
Prevalence,Colombia,Both,25 plus,Hypertensive heart disease,Number,2019,93689.08105922125,129781.30049255953,67098.54394208873
Prevalence,Colombia,Male,<20 years,Hypertensive heart disease,Number,2019,1.8174299407589645,3.6742205450324885,0.6872185804057548
Prevalence,Colombia,Female,<20 years,Hypertensive heart disease,Number,2019,1.8042426693464202,3.7153974703489525,0.6572029324504448
Prevalence,Colombia,Both,<20 years,Hypertensive heart disease,Number,2019,3.621672610105385,7.150610944293658,1.418743111571842
Prevalence,Colombia,Male,10 to 24,Hypertensive heart disease,Number,2019,20.813888236857004,37.52130419891397,9.481139319184717
Prevalence,Colombia,Female,10 to 24,Hypertensive heart disease,Number,2019,22.605567833923793,41.875307432636234,9.924164124334421
Prevalence,Colombia,Both,10 to 24,Hypertensive heart disease,Number,2019,43.4194560707808,76.6679345279909,19.752776551707857
Prevalence,Colombia,Male,85 plus,Hypertensive heart disease,Number,2019,11343.889883744925,17872.83356110434,6777.707525536659
Prevalence,Colombia,Female,85 plus,Hypertensive heart disease,Number,2019,10567.608042140118,16909.173920334673,6128.6808107293255
Prevalence,Colombia,Both,85 plus,Hypertensive heart disease,Number,2019,21911.497925885044,34248.067092655154,12979.331133335556
Prevalence,Colombia,Male,10 to 54,Hypertensive heart disease,Number,2019,2882.574190451302,4831.532859467065,1642.4035701921473
Prevalence,Colombia,Female,10 to 54,Hypertensive heart disease,Number,2019,3869.376204400086,6054.20988976023,2361.5956783745837
Prevalence,Colombia,Both,10 to 54,Hypertensive heart disease,Number,2019,6751.950394851388,10886.857705686984,4096.735715089132
Prevalence,Colombia,Male,0 to 9,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Colombia,Female,0 to 9,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Colombia,Both,0 to 9,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Colombia,Male,5 to 19,Hypertensive heart disease,Number,2019,1.8174299407589647,3.674220545032489,0.6872185804057548
Prevalence,Colombia,Female,5 to 19,Hypertensive heart disease,Number,2019,1.8042426693464204,3.715397470348953,0.6572029324504448
Prevalence,Colombia,Both,5 to 19,Hypertensive heart disease,Number,2019,3.621672610105385,7.150610944293657,1.4187431115718423
Prevalence,Colombia,Male,15 to 39,Hypertensive heart disease,Number,2019,298.33296083196814,584.521757143176,101.6061894387507
Prevalence,Colombia,Female,15 to 39,Hypertensive heart disease,Number,2019,447.9214639892163,789.3555963440338,201.75859514623386
Prevalence,Colombia,Both,15 to 39,Hypertensive heart disease,Number,2019,746.2544248211842,1356.8692119976824,319.3875965392177
Prevalence,Colombia,Male,25 to 49,Hypertensive heart disease,Number,2019,1442.8663298810427,2413.2826831616526,779.2418222066649
Prevalence,Colombia,Female,25 to 49,Hypertensive heart disease,Number,2019,1998.5146338782356,3188.2307568711326,1143.1957687501865
Prevalence,Colombia,Both,25 to 49,Hypertensive heart disease,Number,2019,3441.380963759279,5626.225422302878,1931.243874197083
Prevalence,Colombia,Male,55 plus,Hypertensive heart disease,Number,2019,45364.36097348696,65361.5942378618,31513.905222602203
Prevalence,Colombia,Female,55 plus,Hypertensive heart disease,Number,2019,41616.18914695371,59615.960119067684,28674.507552180847
Prevalence,Colombia,Both,55 plus,Hypertensive heart disease,Number,2019,86980.55012044069,123399.78723142482,61002.37468202775
Prevalence,Colombia,Male,60 to 79,Hypertensive heart disease,Number,2019,24769.576477821895,37820.88345084653,14963.570698847063
Prevalence,Colombia,Female,60 to 79,Hypertensive heart disease,Number,2019,22150.69661335092,34413.35160129531,13944.65406455936
Prevalence,Colombia,Both,60 to 79,Hypertensive heart disease,Number,2019,46920.273091172814,71827.89710357542,29369.823577578885
Prevalence,Colombia,Male,65 to 74,Hypertensive heart disease,Number,2019,14032.103021248973,22511.530861964904,8163.0417617898265
Prevalence,Colombia,Female,65 to 74,Hypertensive heart disease,Number,2019,12326.573588761337,19795.04664392682,7312.168655102024
Prevalence,Colombia,Both,65 to 74,Hypertensive heart disease,Number,2019,26358.67661001032,42353.89448995705,15682.74504603466
Prevalence,Colombia,Male,75 plus,Hypertensive heart disease,Number,2019,27266.20248373172,41221.63398350948,17453.36544627947
Prevalence,Colombia,Female,75 plus,Hypertensive heart disease,Number,2019,24418.255955360175,37061.32910674152,15611.579886172753
Prevalence,Colombia,Both,75 plus,Hypertensive heart disease,Number,2019,51684.45843909189,78122.56115099716,33334.35992171993
Prevalence,Colombia,Male,95 plus,Hypertensive heart disease,Number,2019,1567.3702532619056,3343.3580329329275,636.5102081923549
Prevalence,Colombia,Female,95 plus,Hypertensive heart disease,Number,2019,1420.7950200216906,2864.8758462984547,588.3813412139556
